Departure_Station	Destination_Station	One_Way_Ticket	EasyCard	EasyCard_Senior_Disabled
海山	忠孝復興	40	32	16
海山	大安	40	32	16
海山	科技大樓	40	32	16
海山	六張犁	40	32	16
海山	麟光	45	36	18
海山	辛亥	45	36	18
海山	萬芳醫院	45	36	18
海山	萬芳社區	50	40	20
海山	木柵	50	40	20
海山	動物園	50	40	20
海山	大直	45	36	18
海山	劍南路	50	40	20
海山	西湖	50	40	20
海山	港墘	50	40	20
海山	文德	55	44	22
海山	內湖	55	44	22
海山	大湖公園	55	44	22
海山	葫洲	55	44	22
海山	東湖	55	44	22
海山	南港軟體園區	50	40	20
海山	南港展覽館	50	40	20
海山	小碧潭	50	40	20
海山	新店	50	40	20
海山	新店市公所	45	36	18
海山	七張	45	36	18
海山	大坪林	45	36	18
海山	景美	45	36	18
海山	萬隆	40	32	16
海山	公館	40	32	16
海山	台電大樓	35	28	14
海山	古亭	35	28	14
海山	中正紀念堂	35	28	14
海山	小南門	30	24	12
海山	頂溪	40	32	16
海山	永安市場	40	32	16
海山	景安	45	36	18
海山	南勢角	45	36	18
海山	臺大醫院	35	28	14
海山	台北車站	35	28	14
海山	台北車站	35	28	14
海山	中山	35	28	14
海山	雙連	35	28	14
海山	民權西路	35	28	14
海山	圓山	40	32	16
海山	劍潭	40	32	16
海山	士林	40	32	16
海山	芝山	45	36	18
海山	明德	45	36	18
海山	石牌	45	36	18
海山	唭哩岸	50	40	20
海山	奇岩	50	40	20
海山	北投	50	40	20
海山	新北投	55	44	22
海山	復興崗	55	44	22
海山	忠義	55	44	22
海山	關渡	55	44	22
海山	竹圍	60	48	24
海山	紅樹林	60	48	24
海山	淡水	65	52	26
海山	頂埔	20	16	8
海山	永寧	20	16	8
海山	土城	20	16	8
海山	海山	20	16	8
海山	亞東醫院	20	16	8
海山	府中	20	16	8
海山	板橋	20	16	8
海山	新埔	20	16	8
海山	江子翠	25	20	10
海山	龍山寺	30	24	12
海山	西門	30	24	12
海山	善導寺	35	28	14
海山	忠孝新生	35	28	14
海山	忠孝復興	40	32	16
海山	忠孝敦化	40	32	16
海山	國父紀念館	40	32	16
海山	市政府	40	32	16
海山	永春	45	36	18
海山	後山埤	45	36	18
海山	昆陽	45	36	18
海山	南港	50	40	20
海山	南港展覽館	50	40	20
海山	象山	45	36	18
海山	世貿中心	40	32	16
海山	信義安和	40	32	16
海山	大安	40	32	16
海山	大安森林公園	35	28	14
海山	北門	30	24	12
海山	中山	35	28	14
海山	松江南京	35	28	14
海山	南京復興	40	32	16
海山	台北小巨蛋	40	32	16
海山	南京三民	40	32	16
海山	松山	45	36	18
海山	輔大	50	40	20
海山	新莊	50	40	20
海山	頭前庄	50	40	20
海山	先嗇宮	45	36	18
海山	三重	45	36	18
海山	菜寮	40	32	16
海山	台北橋	40	32	16
海山	大橋頭	35	28	14
海山	民權西路	35	28	14
海山	中山國小	35	28	14
海山	行天宮	40	32	16
海山	松江南京	35	28	14
海山	忠孝新生	35	28	14
海山	東門	35	28	14
海山	蘆洲	45	36	18
海山	三民高中	45	36	18
海山	徐匯中學	45	36	18
海山	三和國中	40	32	16
海山	三重國小	40	32	16
海山	迴龍	55	44	22
海山	丹鳳	55	44	22
亞東醫院	松山機場	40	32	16
亞東醫院	中山國中	35	28	14
亞東醫院	南京東路	35	28	14
亞東醫院	忠孝復興	35	28	14
亞東醫院	大安	35	28	14
亞東醫院	科技大樓	35	28	14
亞東醫院	六張犁	40	32	16
亞東醫院	麟光	40	32	16
亞東醫院	辛亥	45	36	18
亞東醫院	萬芳醫院	45	36	18
亞東醫院	萬芳社區	45	36	18
亞東醫院	木柵	45	36	18
亞東醫院	動物園	50	40	20
亞東醫院	大直	45	36	18
亞東醫院	劍南路	45	36	18
亞東醫院	西湖	50	40	20
亞東醫院	港墘	50	40	20
亞東醫院	文德	50	40	20
亞東醫院	內湖	55	44	22
亞東醫院	大湖公園	55	44	22
亞東醫院	葫洲	55	44	22
亞東醫院	東湖	50	40	20
亞東醫院	南港軟體園區	50	40	20
亞東醫院	南港展覽館	50	40	20
亞東醫院	小碧潭	45	36	18
亞東醫院	新店	45	36	18
亞東醫院	新店市公所	45	36	18
亞東醫院	七張	45	36	18
亞東醫院	大坪林	40	32	16
亞東醫院	景美	40	32	16
亞東醫院	萬隆	40	32	16
亞東醫院	公館	35	28	14
亞東醫院	台電大樓	35	28	14
亞東醫院	古亭	30	24	12
亞東醫院	中正紀念堂	30	24	12
亞東醫院	小南門	30	24	12
亞東醫院	頂溪	35	28	14
亞東醫院	永安市場	40	32	16
亞東醫院	景安	40	32	16
亞東醫院	南勢角	40	32	16
亞東醫院	臺大醫院	30	24	12
亞東醫院	台北車站	30	24	12
亞東醫院	台北車站	30	24	12
亞東醫院	中山	30	24	12
亞東醫院	雙連	35	28	14
亞東醫院	民權西路	35	28	14
亞東醫院	圓山	35	28	14
亞東醫院	劍潭	40	32	16
亞東醫院	士林	40	32	16
亞東醫院	芝山	40	32	16
亞東醫院	明德	45	36	18
亞東醫院	石牌	45	36	18
亞東醫院	唭哩岸	45	36	18
亞東醫院	奇岩	45	36	18
亞東醫院	北投	50	40	20
亞東醫院	新北投	50	40	20
亞東醫院	復興崗	50	40	20
亞東醫院	忠義	55	44	22
亞東醫院	關渡	55	44	22
亞東醫院	竹圍	55	44	22
亞東醫院	紅樹林	60	48	24
亞東醫院	淡水	60	48	24
亞東醫院	頂埔	25	16	8
亞東醫院	永寧	20	16	8
亞東醫院	土城	20	16	8
亞東醫院	海山	20	16	8
亞東醫院	亞東醫院	20	16	8
亞東醫院	府中	20	16	8
亞東醫院	板橋	20	16	8
亞東醫院	新埔	20	16	8
亞東醫院	江子翠	20	16	8
亞東醫院	龍山寺	25	20	10
亞東醫院	西門	30	24	12
亞東醫院	善導寺	30	24	12
亞東醫院	忠孝新生	35	28	14
亞東醫院	忠孝復興	35	28	14
亞東醫院	忠孝敦化	35	28	14
亞東醫院	國父紀念館	35	28	14
亞東醫院	市政府	40	32	16
亞東醫院	永春	40	32	16
亞東醫院	後山埤	40	32	16
亞東醫院	昆陽	45	36	18
亞東醫院	南港	45	36	18
亞東醫院	南港展覽館	50	40	20
亞東醫院	象山	40	32	16
亞東醫院	世貿中心	40	32	16
亞東醫院	信義安和	40	32	16
亞東醫院	大安	35	28	14
亞東醫院	大安森林公園	35	28	14
亞東醫院	北門	30	24	12
亞東醫院	中山	30	24	12
亞東醫院	松江南京	35	28	14
亞東醫院	南京復興	35	28	14
亞東醫院	台北小巨蛋	35	28	14
亞東醫院	南京三民	40	32	16
亞東醫院	松山	40	32	16
亞東醫院	輔大	50	40	20
亞東醫院	新莊	45	36	18
亞東醫院	頭前庄	45	36	18
亞東醫院	先嗇宮	45	36	18
亞東醫院	三重	40	32	16
亞東醫院	菜寮	40	32	16
亞東醫院	台北橋	35	28	14
亞東醫院	大橋頭	35	28	14
亞東醫院	民權西路	35	28	14
亞東醫院	中山國小	35	28	14
亞東醫院	行天宮	35	28	14
亞東醫院	松江南京	35	28	14
亞東醫院	忠孝新生	35	28	14
亞東醫院	東門	35	28	14
亞東醫院	蘆洲	45	36	18
亞東醫院	三民高中	45	36	18
亞東醫院	徐匯中學	40	32	16
亞東醫院	三和國中	40	32	16
亞東醫院	三重國小	40	32	16
亞東醫院	迴龍	55	44	22
亞東醫院	丹鳳	50	40	20
府中	松山機場	35	28	14
府中	中山國中	35	28	14
府中	南京東路	35	28	14
府中	忠孝復興	35	28	14
府中	大安	35	28	14
府中	科技大樓	35	28	14
府中	六張犁	35	28	14
府中	麟光	40	32	16
府中	辛亥	40	32	16
府中	萬芳醫院	40	32	16
府中	萬芳社區	45	36	18
府中	木柵	45	36	18
府中	動物園	45	36	18
府中	大直	40	32	16
府中	劍南路	45	36	18
府中	西湖	45	36	18
府中	港墘	45	36	18
府中	文德	50	40	20
府中	內湖	50	40	20
府中	大湖公園	50	40	20
府中	葫洲	50	40	20
府中	東湖	50	40	20
府中	南港軟體園區	45	36	18
府中	南港展覽館	45	36	18
府中	小碧潭	45	36	18
府中	新店	45	36	18
府中	新店市公所	40	32	16
府中	七張	40	32	16
府中	大坪林	40	32	16
府中	景美	40	32	16
府中	萬隆	35	28	14
府中	公館	35	28	14
府中	台電大樓	30	24	12
府中	古亭	30	24	12
府中	中正紀念堂	30	24	12
府中	小南門	30	24	12
府中	頂溪	35	28	14
府中	永安市場	35	28	14
府中	景安	40	32	16
府中	南勢角	40	32	16
府中	臺大醫院	30	24	12
府中	台北車站	30	24	12
府中	台北車站	30	24	12
府中	中山	30	24	12
府中	雙連	30	24	12
府中	民權西路	30	24	12
府中	圓山	35	28	14
府中	劍潭	35	28	14
府中	士林	35	28	14
府中	芝山	40	32	16
府中	明德	40	32	16
府中	石牌	40	32	16
府中	唭哩岸	45	36	18
府中	奇岩	45	36	18
府中	北投	45	36	18
府中	新北投	50	40	20
府中	復興崗	50	40	20
府中	忠義	50	40	20
府中	關渡	55	44	22
府中	竹圍	55	44	22
府中	紅樹林	60	48	24
府中	淡水	60	48	24
府中	頂埔	25	20	10
府中	永寧	25	20	10
府中	土城	20	16	8
府中	海山	20	16	8
府中	亞東醫院	20	16	8
府中	府中	20	16	8
府中	板橋	20	16	8
府中	新埔	20	16	8
府中	江子翠	20	16	8
府中	龍山寺	25	20	10
府中	西門	25	20	10
府中	善導寺	30	24	12
府中	忠孝新生	30	24	12
府中	忠孝復興	35	28	14
府中	忠孝敦化	35	28	14
府中	國父紀念館	35	28	14
府中	市政府	35	28	14
府中	永春	40	32	16
府中	後山埤	40	32	16
府中	昆陽	40	32	16
府中	南港	45	36	18
府中	南港展覽館	45	36	18
府中	象山	40	32	16
府中	世貿中心	35	28	14
府中	信義安和	35	28	14
府中	大安	35	28	14
府中	大安森林公園	30	24	12
府中	北門	30	24	12
府中	中山	30	24	12
府中	松江南京	30	24	12
府中	南京復興	35	28	14
府中	台北小巨蛋	35	28	14
府中	南京三民	35	28	14
府中	松山	40	32	16
府中	輔大	45	36	18
府中	新莊	45	36	18
府中	頭前庄	45	36	18
府中	先嗇宮	40	32	16
府中	三重	40	32	16
府中	菜寮	35	28	14
府中	台北橋	35	28	14
府中	大橋頭	30	24	12
府中	民權西路	30	24	12
府中	中山國小	30	24	12
府中	行天宮	35	28	14
府中	松江南京	30	24	12
府中	忠孝新生	30	24	12
府中	東門	30	24	12
府中	蘆洲	40	32	16
府中	三民高中	40	32	16
府中	徐匯中學	40	32	16
府中	三和國中	40	32	16
府中	三重國小	35	28	14
府中	迴龍	50	40	20
府中	丹鳳	50	40	20
板橋	松山機場	35	28	14
板橋	中山國中	35	28	14
板橋	南京東路	30	24	12
板橋	忠孝復興	30	24	12
板橋	大安	35	28	14
板橋	科技大樓	35	28	14
板橋	六張犁	35	28	14
板橋	麟光	35	28	14
板橋	辛亥	40	32	16
板橋	萬芳醫院	40	32	16
板橋	萬芳社區	45	36	18
板橋	木柵	45	36	18
板橋	動物園	45	36	18
板橋	大直	40	32	16
板橋	劍南路	45	36	18
板橋	西湖	45	36	18
板橋	港墘	45	36	18
板橋	文德	50	40	20
板橋	內湖	50	40	20
板橋	大湖公園	50	40	20
板橋	葫洲	50	40	20
板橋	東湖	50	40	20
板橋	南港軟體園區	45	36	18
板橋	南港展覽館	45	36	18
板橋	小碧潭	45	36	18
板橋	新店	45	36	18
板橋	新店市公所	40	32	16
板橋	七張	40	32	16
板橋	大坪林	40	32	16
板橋	景美	35	28	14
板橋	萬隆	35	28	14
板橋	公館	30	24	12
板橋	台電大樓	30	24	12
板橋	古亭	30	24	12
板橋	中正紀念堂	30	24	12
板橋	小南門	25	20	10
板橋	頂溪	35	28	14
板橋	永安市場	35	28	14
板橋	景安	35	28	14
板橋	南勢角	40	32	16
板橋	臺大醫院	30	24	12
板橋	台北車站	25	20	10
板橋	台北車站	25	20	10
板橋	中山	30	24	12
板橋	雙連	30	24	12
板橋	民權西路	30	24	12
板橋	圓山	30	24	12
板橋	劍潭	35	28	14
板橋	士林	35	28	14
板橋	芝山	40	32	16
板橋	明德	40	32	16
板橋	石牌	40	32	16
板橋	唭哩岸	45	36	18
板橋	奇岩	45	36	18
板橋	北投	45	36	18
板橋	新北投	45	36	18
板橋	復興崗	50	40	20
板橋	忠義	50	40	20
板橋	關渡	50	40	20
板橋	竹圍	55	44	22
板橋	紅樹林	55	44	22
板橋	淡水	60	48	24
板橋	頂埔	30	20	10
板橋	永寧	25	20	10
板橋	土城	25	20	10
板橋	海山	20	16	8
板橋	亞東醫院	20	16	8
板橋	府中	20	16	8
板橋	板橋	20	16	8
板橋	新埔	20	16	8
板橋	江子翠	20	16	8
板橋	龍山寺	25	20	10
板橋	西門	25	20	10
板橋	善導寺	30	24	12
板橋	忠孝新生	30	24	12
板橋	忠孝復興	30	24	12
板橋	忠孝敦化	35	28	14
板橋	國父紀念館	35	28	14
板橋	市政府	35	28	14
板橋	永春	35	28	14
板橋	後山埤	40	32	16
板橋	昆陽	40	32	16
板橋	南港	45	36	18
板橋	南港展覽館	45	36	18
板橋	象山	35	28	14
板橋	世貿中心	35	28	14
板橋	信義安和	35	28	14
板橋	大安	35	28	14
板橋	大安森林公園	30	24	12
板橋	北門	25	20	10
板橋	中山	30	24	12
板橋	松江南京	30	24	12
板橋	南京復興	30	24	12
板橋	台北小巨蛋	35	28	14
板橋	南京三民	35	28	14
板橋	松山	40	32	16
板橋	輔大	45	36	18
板橋	新莊	45	36	18
板橋	頭前庄	40	32	16
板橋	先嗇宮	40	32	16
板橋	三重	35	28	14
板橋	菜寮	35	28	14
板橋	台北橋	35	28	14
板橋	大橋頭	30	24	12
板橋	民權西路	30	24	12
板橋	中山國小	30	24	12
板橋	行天宮	30	24	12
板橋	松江南京	30	24	12
板橋	忠孝新生	30	24	12
板橋	東門	30	24	12
板橋	蘆洲	40	32	16
板橋	三民高中	40	32	16
板橋	徐匯中學	40	32	16
板橋	三和國中	35	28	14
板橋	三重國小	35	28	14
板橋	迴龍	50	40	20
板橋	丹鳳	50	40	20
新埔	松山機場	35	28	14
新埔	中山國中	30	24	12
新埔	南京東路	30	24	12
新埔	忠孝復興	30	24	12
新埔	大安	30	24	12
新埔	科技大樓	30	24	12
新埔	六張犁	35	28	14
新埔	麟光	35	28	14
新埔	辛亥	40	32	16
新埔	萬芳醫院	40	32	16
新埔	萬芳社區	40	32	16
新埔	木柵	40	32	16
新埔	動物園	45	36	18
新埔	大直	40	32	16
新埔	劍南路	40	32	16
新埔	西湖	45	36	18
新埔	港墘	45	36	18
新埔	文德	45	36	18
新埔	內湖	50	40	20
新埔	大湖公園	50	40	20
新埔	葫洲	45	36	18
新埔	東湖	45	36	18
新埔	南港軟體園區	45	36	18
新埔	南港展覽館	45	36	18
新埔	小碧潭	40	32	16
新埔	新店	40	32	16
新埔	新店市公所	40	32	16
新埔	七張	40	32	16
新埔	大坪林	35	28	14
新埔	景美	35	28	14
新埔	萬隆	35	28	14
新埔	公館	30	24	12
新埔	台電大樓	30	24	12
新埔	古亭	25	20	10
新埔	中正紀念堂	25	20	10
新埔	小南門	25	20	10
新埔	頂溪	30	24	12
新埔	永安市場	35	28	14
新埔	景安	35	28	14
新埔	南勢角	35	28	14
新埔	臺大醫院	25	20	10
新埔	台北車站	25	20	10
新埔	台北車站	25	20	10
新埔	中山	25	20	10
新埔	雙連	25	20	10
新埔	民權西路	30	24	12
新埔	圓山	30	24	12
新埔	劍潭	30	24	12
新埔	士林	35	28	14
新埔	芝山	35	28	14
新埔	明德	35	28	14
新埔	石牌	40	32	16
新埔	唭哩岸	40	32	16
新埔	奇岩	40	32	16
新埔	北投	45	36	18
新埔	新北投	45	36	18
新埔	復興崗	45	36	18
新埔	忠義	50	40	20
新埔	關渡	50	40	20
新埔	竹圍	55	44	22
新埔	紅樹林	55	44	22
新埔	淡水	60	48	24
新埔	頂埔	30	20	10
新埔	永寧	25	20	10
新埔	土城	25	20	10
新埔	海山	20	16	8
新埔	亞東醫院	20	16	8
新埔	府中	20	16	8
新埔	板橋	20	16	8
新埔	新埔	20	16	8
新埔	江子翠	20	16	8
新埔	龍山寺	20	16	8
新埔	西門	25	20	10
新埔	善導寺	25	20	10
新埔	忠孝新生	30	24	12
新埔	忠孝復興	30	24	12
新埔	忠孝敦化	30	24	12
新埔	國父紀念館	30	24	12
新埔	市政府	35	28	14
新埔	永春	35	28	14
新埔	後山埤	35	28	14
新埔	昆陽	40	32	16
新埔	南港	40	32	16
新埔	南港展覽館	45	36	18
新埔	象山	35	28	14
新埔	世貿中心	35	28	14
新埔	信義安和	30	24	12
新埔	大安	30	24	12
新埔	大安森林公園	30	24	12
新埔	北門	25	20	10
新埔	中山	25	20	10
新埔	松江南京	30	24	12
新埔	南京復興	30	24	12
新埔	台北小巨蛋	30	24	12
新埔	南京三民	35	28	14
新埔	松山	35	28	14
新埔	輔大	45	36	18
新埔	新莊	40	32	16
新埔	頭前庄	40	32	16
新埔	先嗇宮	35	28	14
新埔	三重	35	28	14
新埔	菜寮	35	28	14
新埔	台北橋	30	24	12
新埔	大橋頭	30	24	12
新埔	民權西路	30	24	12
新埔	中山國小	30	24	12
新埔	行天宮	30	24	12
新埔	松江南京	30	24	12
新埔	忠孝新生	30	24	12
新埔	東門	30	24	12
新埔	蘆洲	40	32	16
新埔	三民高中	35	28	14
新埔	徐匯中學	35	28	14
新埔	三和國中	35	28	14
新埔	三重國小	30	24	12
新埔	迴龍	50	40	20
新埔	丹鳳	45	36	18
江子翠	松山機場	35	28	14
江子翠	中山國中	30	24	12
江子翠	南京東路	30	24	12
江子翠	忠孝復興	30	24	12
江子翠	大安	30	24	12
江子翠	科技大樓	30	24	12
江子翠	六張犁	30	24	12
江子翠	麟光	35	28	14
江子翠	辛亥	35	28	14
江子翠	萬芳醫院	40	32	16
江子翠	萬芳社區	40	32	16
江子翠	木柵	40	32	16
江子翠	動物園	40	32	16
江子翠	大直	35	28	14
江子翠	劍南路	40	32	16
江子翠	西湖	40	32	16
江子翠	港墘	45	36	18
江子翠	文德	45	36	18
江子翠	內湖	45	36	18
江子翠	大湖公園	50	40	20
江子翠	葫洲	45	36	18
江子翠	東湖	45	36	18
江子翠	南港軟體園區	45	36	18
江子翠	南港展覽館	40	32	16
江子翠	小碧潭	40	32	16
江子翠	新店	40	32	16
江子翠	新店市公所	40	32	16
江子翠	七張	35	28	14
江子翠	大坪林	35	28	14
江子翠	景美	35	28	14
江子翠	萬隆	30	24	12
江子翠	公館	30	24	12
江子翠	台電大樓	25	20	10
江子翠	古亭	25	20	10
江子翠	中正紀念堂	25	20	10
江子翠	小南門	25	20	10
江子翠	頂溪	30	24	12
江子翠	永安市場	30	24	12
江子翠	景安	35	28	14
江子翠	南勢角	35	28	14
江子翠	臺大醫院	25	20	10
江子翠	台北車站	25	20	10
江子翠	台北車站	25	20	10
江子翠	中山	25	20	10
江子翠	雙連	25	20	10
江子翠	民權西路	25	20	10
江子翠	圓山	30	24	12
江子翠	劍潭	30	24	12
江子翠	士林	35	28	14
江子翠	芝山	35	28	14
江子翠	明德	35	28	14
江子翠	石牌	35	28	14
江子翠	唭哩岸	40	32	16
江子翠	奇岩	40	32	16
江子翠	北投	40	32	16
江子翠	新北投	45	36	18
江子翠	復興崗	45	36	18
江子翠	忠義	45	36	18
江子翠	關渡	50	40	20
江子翠	竹圍	50	40	20
江子翠	紅樹林	55	44	22
江子翠	淡水	55	44	22
江子翠	頂埔	30	24	12
江子翠	永寧	30	24	12
江子翠	土城	25	20	10
江子翠	海山	25	20	10
江子翠	亞東醫院	20	16	8
江子翠	府中	20	16	8
江子翠	板橋	20	16	8
江子翠	新埔	20	16	8
江子翠	江子翠	20	16	8
江子翠	龍山寺	20	16	8
江子翠	西門	20	16	8
江子翠	善導寺	25	20	10
江子翠	忠孝新生	25	20	10
江子翠	忠孝復興	30	24	12
江子翠	忠孝敦化	30	24	12
江子翠	國父紀念館	30	24	12
江子翠	市政府	30	24	12
江子翠	永春	35	28	14
江子翠	後山埤	35	28	14
江子翠	昆陽	35	28	14
江子翠	南港	40	32	16
江子翠	南港展覽館	40	32	16
江子翠	象山	35	28	14
江子翠	世貿中心	30	24	12
江子翠	信義安和	30	24	12
江子翠	大安	30	24	12
江子翠	大安森林公園	30	24	12
江子翠	北門	25	20	10
江子翠	中山	25	20	10
江子翠	松江南京	25	20	10
江子翠	南京復興	30	24	12
江子翠	台北小巨蛋	30	24	12
江子翠	南京三民	30	24	12
江子翠	松山	35	28	14
江子翠	輔大	45	36	18
江子翠	新莊	40	32	16
江子翠	頭前庄	40	32	16
江子翠	先嗇宮	35	28	14
江子翠	三重	35	28	14
江子翠	菜寮	30	24	12
江子翠	台北橋	30	24	12
江子翠	大橋頭	30	24	12
江子翠	民權西路	25	20	10
江子翠	中山國小	30	24	12
江子翠	行天宮	30	24	12
江子翠	松江南京	25	20	10
江子翠	忠孝新生	25	20	10
江子翠	東門	25	20	10
江子翠	蘆洲	40	32	16
江子翠	三民高中	35	28	14
江子翠	徐匯中學	35	28	14
江子翠	三和國中	35	28	14
江子翠	三重國小	30	24	12
江子翠	迴龍	45	36	18
江子翠	丹鳳	45	36	18
龍山寺	松山機場	30	24	12
龍山寺	中山國中	25	20	10
龍山寺	南京東路	25	20	10
龍山寺	忠孝復興	25	20	10
龍山寺	大安	25	20	10
龍山寺	科技大樓	25	20	10
龍山寺	六張犁	25	20	10
龍山寺	麟光	30	24	12
龍山寺	辛亥	30	24	12
龍山寺	萬芳醫院	30	24	12
龍山寺	萬芳社區	35	28	14
龍山寺	木柵	35	28	14
龍山寺	動物園	35	28	14
龍山寺	大直	30	24	12
龍山寺	劍南路	35	28	14
龍山寺	西湖	35	28	14
龍山寺	港墘	40	32	16
龍山寺	文德	40	32	16
龍山寺	內湖	40	32	16
龍山寺	大湖公園	45	36	18
龍山寺	葫洲	40	32	16
龍山寺	東湖	40	32	16
龍山寺	南港軟體園區	35	28	14
龍山寺	南港展覽館	35	28	14
龍山寺	小碧潭	35	28	14
龍山寺	新店	35	28	14
龍山寺	新店市公所	35	28	14
龍山寺	七張	30	24	12
龍山寺	大坪林	30	24	12
龍山寺	景美	30	24	12
龍山寺	萬隆	25	20	10
龍山寺	公館	25	20	10
龍山寺	台電大樓	20	16	8
龍山寺	古亭	20	16	8
龍山寺	中正紀念堂	20	16	8
龍山寺	小南門	20	16	8
龍山寺	頂溪	25	20	10
龍山寺	永安市場	25	20	10
龍山寺	景安	30	24	12
龍山寺	南勢角	30	24	12
龍山寺	臺大醫院	20	16	8
龍山寺	台北車站	20	16	8
龍山寺	台北車站	20	16	8
龍山寺	中山	20	16	8
龍山寺	雙連	20	16	8
龍山寺	民權西路	20	16	8
龍山寺	圓山	25	20	10
龍山寺	劍潭	25	20	10
龍山寺	士林	30	24	12
龍山寺	芝山	30	24	12
龍山寺	明德	30	24	12
龍山寺	石牌	30	24	12
龍山寺	唭哩岸	35	28	14
龍山寺	奇岩	35	28	14
龍山寺	北投	35	28	14
龍山寺	新北投	40	32	16
龍山寺	復興崗	40	32	16
龍山寺	忠義	40	32	16
龍山寺	關渡	45	36	18
龍山寺	竹圍	45	36	18
龍山寺	紅樹林	50	40	20
龍山寺	淡水	55	44	22
龍山寺	頂埔	35	28	14
龍山寺	永寧	35	28	14
龍山寺	土城	30	24	12
龍山寺	海山	30	24	12
龍山寺	亞東醫院	25	20	10
龍山寺	府中	25	20	10
龍山寺	板橋	25	20	10
龍山寺	新埔	20	16	8
龍山寺	江子翠	20	16	8
龍山寺	龍山寺	20	16	8
龍山寺	西門	20	16	8
